rep,scenario,status,n,n_sh,n_ns,true_mu,true_beta,true_Ksh,true_Kns,true_ash,true_ans,true_R,mu_hat,beta_hat,Ksh_hat,Kns_hat,ash_hat,ans_hat,R_hat,ll2,aic2,ll1,aic1,LR,lrt_p,R_lo,R_hi,R_covered,n_boot_ok,ks_p
131,C,ok,84,50,34,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.8326449320254287,7.345357028582302,0.1288511817625436,9.999999999999982e-09,0.8178488801146475,4.6383516956135213e-05,12885118.176254382,-87.12168458419714,186.24336916839428,-88.2954271205829,184.5908542411658,2.3474850727715193,0.30920755257529664,3.619980101301971e-08,22.520123615260832,True,44,0.9167179804978786
132,C,ok,88,54,34,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.6975947367757742,4.097224326364405,0.17648788049223177,0.20570679455735963,1.051482307289636,0.5291969464499181,0.8579584396908173,-80.72682119416739,173.45364238833477,-80.98511355149932,169.97022710299865,0.5165847146638782,0.7723693912409255,7.030156113975391e-08,20.178475801556736,True,42,0.9540016000336901
133,C,ok,86,53,33,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.7672509128709157,1.4955184557050274,0.1459192561294846,0.05642449296519066,1.125514038000243,1.0000000000000004e-06,2.586097782385124,-86.90853641680856,185.81707283361712,-87.67263342824941,183.34526685649882,1.5281940228817064,0.4657543119612124,2.9323152420996533e-06,26.21134398130059,True,42,0.6787977802281946
134,C,ok,85,49,36,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.32946046453142896,0.11601964722775351,0.9487773805478894,0.02632044390975906,0.3219681354180862,2.25,36.04716485028974,-85.80108804774905,183.6021760954981,-86.28212814318334,180.56425628636669,0.9620801908685905,0.6181401326089724,5.007309932127336e-08,42.87055153009531,True,40,0.36540532455464214
135,C,ok,97,61,36,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.8546454764921071,5.698782478591008,0.22388424609187005,0.1594376628918496,0.1405433406559389,1.0000000000000004e-06,1.4042117905587723,-84.86677803690948,181.73355607381896,-84.98744029159069,177.97488058318137,0.24132450936241412,0.8863332639564984,0.0032687656900480403,14.908323507169484,True,47,0.8973883814369702
136,C,ok,93,57,36,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.7639646757765896,2.0163954577730205,0.2844499604567754,0.15432682634995606,1.1221078589327847e-05,0.588506641963827,1.843166008038993,-86.80231350009353,185.60462700018707,-86.84795762348139,181.69591524696278,0.09128824677571856,0.9553818997730011,0.006019418006860374,33.261487904649066,True,42,0.7325343462789573
137,C,ok,99,68,31,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.8272840264294242,5.115790776812708,0.07328083721009553,0.09114256917567207,1.6546291382261211,1.478808765120706,0.8040242652020366,-74.90446037751809,161.80892075503618,-74.91663026561856,157.83326053123713,0.024339776200946517,0.98790386549354,0.001234925835635659,288.45976044150177,True,47,0.999251161937217
138,C,ok,82,52,30,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.6705547924311144,2.2302680522581406,0.3015222509552997,0.15970945892886412,2.05648325320783e-06,0.36113162089458706,1.8879423484215807,-85.5883543597909,183.1767087195818,-85.73246219974271,179.46492439948543,0.2882156799036295,0.8657943758008978,1.6837407994790808e-07,62.9380918505655,True,44,0.9452147713537887
139,C,ok,84,43,41,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.6749755322685229,1.6445996633692264,0.3395391767370602,0.057658468753192305,0.8886384346246631,3.408959987331976e-06,5.888799756206868,-84.45270162784071,180.90540325568142,-85.76935676598247,179.53871353196493,2.6333102762835097,0.26803032868428245,0.0013240655804485461,85.95037732278881,True,44,0.870471240801357
140,C,ok,107,74,33,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.9077997392129398,4.74171675600686,0.24992344165155583,0.09598414149756175,0.4473284564110224,0.00010014849227508028,2.60379931259691,-81.17804064875017,174.35608129750034,-81.93524592993387,171.87049185986774,1.5144105623674022,0.4689752512191717,3.635094152453114e-08,9.31920506261028,True,40,0.5806383443510361
141,C,ok,85,47,38,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.7261981414411335,2.1217442017826658,0.06003799263398757,0.21841097244842247,2.25,1.0000000000000004e-06,0.2748854233876253,-83.89401789607551,179.78803579215102,-84.73731612413151,177.47463224826302,1.6865964561119995,0.4302889892292827,0.001688942818601567,21.821050905044473,True,42,0.49280937762631116
142,C,ok,75,48,27,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.6897553055819893,1.776746481210823,0.1723355827069866,0.013978738929134414,0.5965107332508591,2.25,12.328406988688062,-86.56605664687443,185.13211329374886,-87.72889168787299,183.45778337574598,2.3256700819971172,0.31259869333354384,0.012453605825640184,15.397703911473888,True,42,0.5656038910671688
143,C,ok,93,60,33,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.8310487213243548,4.273159152967067,0.08155284812765017,0.04355404185229009,1.7738088193627375,1.4971838712680763,1.872451893310611,-83.93691608788318,179.87383217576635,-84.43951638225978,176.87903276451956,1.0052005887532118,0.6049555502106465,6.271202683361918e-07,24.533093457068656,True,40,0.9603167723959801
144,C,ok,110,60,50,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.9571805386063629,6.012349525756786,0.3238586634727417,3.376502637592213e-08,0.4689604606367991,0.16077857123041348,9591541.847681945,-77.1653468508083,166.3306937016166,-80.25859236295173,168.51718472590346,6.186491024286852,0.045354516643990817,1.3732688213321006e-06,196.68425616608275,True,39,0.9047747709367873
145,C,ok,88,54,34,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.8116966065154095,4.010853419260908,0.07535853936545388,0.030038029890189208,1.7305602336835388,2.25,2.50877103594823,-84.6792021691787,181.3584043383574,-84.9187761461242,177.8375522922484,0.4791479538910153,0.7869630540655768,6.717588200931365e-07,17.722769255352183,True,46,0.9630156581013273
146,C,ok,66,40,26,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.6555967893656871,2.827364635576076,0.12107821668192566,0.0878524221335243,1.0000012730942585e-06,2.4807947171980785e-06,1.3782000967247374,-85.85674904447805,183.7134980889561,-85.86835274490674,179.7367054898135,0.023207400857387483,0.9884633628583945,4.65424280916517e-08,87.7879847801693,True,46,0.8923391316567443
147,C,ok,84,47,37,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.7178495394200829,0.0026471728566811845,4.511920422203987,1.5872031208563723e-07,1.0000000000000004e-06,9.398793051392406e-05,28426862.08788192,-88.67089422733041,189.34178845466081,-88.79426994747688,185.58853989495375,0.2467514402929396,0.8839314892940074,0.03655803858961674,101.43646046295649,True,40,0.6952591788427926
148,C,ok,72,44,28,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.7524658628661465,4.540788854709881,0.05108017862092119,6.133052257159879e-08,1.026936862660667,0.0166681129453229,832867.1675883555,-87.42491165055498,186.84982330110995,-88.03617669509013,184.07235339018027,1.2225300890703181,0.5426639406160592,1.47790217544096e-07,18.937215501930893,True,46,0.7006928195236675
149,C,ok,87,61,26,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.6872483360142214,2.43751413263454,0.20082282445896588,0.01174142772050315,1.4587890525082914,2.052198787452472,17.103782371225982,-81.62857315705335,175.2571463141067,-83.20095475295842,174.40190950591685,3.144763191810142,0.20755029235057354,5.2533955874356025e-09,38.67554601812112,True,43,0.860365124790956
150,C,ok,71,39,32,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.6474405599270152,5.11335012922103,0.12613172216993765,0.022315981608191114,0.9866643880957878,2.8203485248692665e-06,5.65208039621438,-79.75941958276088,171.51883916552177,-81.5692233331096,171.1384466662192,3.619607500697441,0.16368625702166983,0.009395590394518953,42.53931852738809,True,41,0.8050063718034751
151,C,ok,78,52,26,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.7042803278791914,8.121801506314839,0.20122453286253247,0.0908921056603425,0.2767763880503915,0.2786301178482171,2.2138834984689937,-82.8051151339049,177.6102302678098,-83.07221789629544,174.14443579259088,0.534205524781072,0.7655943931128382,5.194545229011976e-08,8.419909434025191,True,43,0.8805154975898721
152,C,ok,79,58,21,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.7111547246623066,0.7645593502282869,0.16603657807553754,4.045780717815351e-07,1.1205015551897564,0.06401545496993132,410394.40754761006,-88.21450729302265,188.4290145860453,-88.57844591503583,185.15689183007166,0.7278772440263594,0.6949338470744469,4.36582734136524e-08,16.229676822816497,True,39,0.9924292097851313
153,C,ok,77,49,28,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.6364818167676233,1.9468430373890415,0.02131771974866162,0.29933251029210284,2.1294341453954657,0.82281540261998,0.07121752237289154,-82.24657811444054,176.49315622888108,-83.20761407206534,174.41522814413068,1.922071915249603,0.38249643056136484,1.713577409634839e-07,51.661090983037944,True,39,0.8765197290341977
154,C,ok,71,39,32,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.5127851195823073,0.2341756182794125,0.1845211851224567,1.7982154969428356e-08,2.25,0.03522268484324733,10261349.957008103,-83.50178654354661,179.00357308709323,-83.73984957330288,175.47969914660575,0.4761260595125236,0.7881530124358992,0.03282190424958291,26.113670075696973,True,43,0.31320521988088657
155,C,ok,81,56,25,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.8109233685530185,7.817693000732648,0.005300686282051382,0.20571886351788926,2.25,0.3049527337157773,0.025766651591434812,-86.12754449051492,184.25508898102984,-87.11950682291416,182.23901364582832,1.9839246647984794,0.37084824899889623,0.006236689458808363,188.59409345160526,True,41,0.7228450641080884
156,C,ok,74,36,38,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.6725235437543273,5.203611002125873,0.03510677397356438,0.13571260732901183,2.25,1.0384264199254034,0.2586846916031468,-83.42371493351855,178.8474298670371,-83.86245013965869,175.72490027931738,0.8774704122802746,0.6448515097449643,0.0007537996861820519,22.13656515006722,True,43,0.9925334045583676
157,C,ok,95,52,43,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.8853908908292062,5.995574583275829,0.10827187202023442,0.002949265751890648,1.4660242049364658,1.0827770866977422,36.711466896744035,-81.46180569011477,174.92361138022954,-84.8229201038917,177.6458402077834,6.722228827553863,0.03469657105478796,0.0020270217958560993,17.65424417193494,True,47,0.9440512283758711
158,C,ok,80,50,30,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.6937615354052443,0.7641723227877418,0.0421379341641413,0.08180138012189338,2.25,2.25,0.5151249783481767,-86.29141971071047,184.58283942142094,-86.40893255428657,180.81786510857313,0.23502568715218786,0.8891290920759621,3.979017754918154e-06,28.97811337915995,True,42,0.4638114840357279
159,C,ok,54,30,24,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.5295427081486941,1.929647180115093,0.12170385562922237,0.04328628617196174,2.1294583898033335e-06,2.25,2.8116030824574376,-80.58433155485841,173.16866310971682,-80.97241171960135,169.9448234392027,0.7761603294858901,0.6783579606928072,4.435374302150644e-07,23.773306149765617,True,43,0.7187248123780712
160,C,ok,70,46,24,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.6712052269489598,0.0001843194379945451,2.84821918215821e-08,10.000000000000002,2.25,2.232988296890666,2.8482191821582093e-09,-85.92869604614269,183.85739209228538,-86.11172829815692,180.22345659631384,0.3660645040284578,0.8327412977197977,2.1211957905336628e-07,63.23518469553768,True,41,0.9948599644716162
161,C,ok,70,43,27,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.6935547223083429,4.31426665918439,0.16298847593465463,7.219147740348924e-07,0.20671133533976238,0.011316382682634499,225772.46206458283,-85.93407749415348,183.86815498830697,-86.40121737464162,180.80243474928324,0.934279760976267,0.6267924082519836,1.3560291779602528e-08,26.64766838596795,True,42,0.5502799328875201
162,C,ok,77,47,30,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.4137820879516211,0.1475688100959884,0.9446513837616277,1.127252156278077e-06,1.0000000000000004e-06,0.038234152288301924,838012.4877122841,-86.74857790377317,185.49715580754633,-87.65042086739406,183.30084173478812,1.8036859272417871,0.40582105668432455,3.9615489985410584e-08,72.74327586997182,True,46,0.7618775266765826
163,C,ok,71,47,24,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.5440159325777607,1.221918908920504,0.17034274387060017,0.05688303721020858,1.278151621676485,2.25,2.9946140752137866,-80.45718594609171,172.91437189218342,-80.8978565028414,169.7957130056828,0.8813411134993885,0.6436047028758908,1.4411581296297167e-07,19.03191233434936,True,41,0.43638933768969235
164,C,ok,72,39,33,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.7530069851930749,10.000000000000002,1.6611157244263046e-08,0.09269858089864039,1.2732217603633406e-06,0.6316909111249949,1.7919537800072927e-07,-86.57807651119198,185.15615302238396,-87.31489819487818,182.62979638975636,1.4736433673724036,0.4786327468469015,2.1754876998548368e-07,13.279334180910618,True,41,0.7910349161104301
165,C,ok,82,49,33,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.7750042861007694,3.0089390205838793,0.2072989384092016,0.010450955105607996,1.0000000000000004e-06,2.211694362169406,19.83540607671013,-87.10023708968632,186.20047417937263,-87.86100683531414,183.7220136706283,1.521539491255652,0.46730658133502245,4.558361444697219e-08,140.60307646215628,True,43,0.9035212492881226
166,C,ok,89,56,33,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.890425712887019,6.132572390660251,9.999999999999982e-09,0.26850898185647637,0.0003553639192873666,1.0000000000000004e-06,3.7242702016371243e-08,-86.6875848078323,185.3751696156646,-88.95024357317901,185.90048714635802,4.525317530693428,0.10407340980384627,5.443706201382983e-07,40.78676496348717,True,44,0.7726659187678332
167,C,ok,81,54,27,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.842245281419899,2.795822222700529,0.01262056308759947,9.712800024514344e-08,2.159936937235876,0.7207679627522423,129937.43365194548,-87.93196736330357,187.86393472660714,-88.04329071802101,184.08658143604202,0.2226467094348834,0.8946494130443261,2.1367445867537987e-07,19.30272257071686,True,43,0.59985005196654
168,C,ok,99,55,44,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.9255509557262507,3.4187181828727704,0.04498504472581388,0.017951847942529506,2.25,2.25,2.5058726471964126,-84.59387254228814,181.18774508457628,-85.1733313657906,178.3466627315812,1.1589176470049267,0.5602014524064661,1.0253442150528598e-07,26.77114261068861,True,42,0.9785397258062078
169,C,ok,78,49,29,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.7696093038064323,10.000000000000002,0.11343908240710178,0.10157220941604019,3.6731767901463717e-06,0.19506409426420115,1.1168318879670602,-86.73688308087159,185.47376616174319,-86.74254221524924,181.4850844304985,0.011318268755303507,0.9943568483596015,1.9795999512470703e-08,92.70701788527506,True,39,0.7475227028951029
170,C,ok,75,45,30,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.6564791523993753,10.000000000000002,0.1808040533258907,0.07894162837734138,0.9023372630094355,1.0000000000000004e-06,2.2903512005306808,-78.67705297318142,169.35410594636284,-80.2230475121878,168.4460950243756,3.091989078012773,0.21309982970571628,2.501500809922748e-07,23.369296977696752,True,48,0.8881289850369329
171,C,ok,86,50,36,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.767125321822415,4.204671283846708,0.1144818199946299,0.10661163547636125,0.9633762910611974,1.000001128371829e-06,1.073821065431584,-82.6141610093852,177.2283220187704,-84.31690288797031,176.63380577594063,3.4054837571702308,0.18218331408116284,7.727416391998454e-07,53.36951432758242,True,43,0.7759899644128099
172,C,ok,78,48,30,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.7926163863037741,9.76816173146543,0.03252483348707982,0.047583731779838864,2.0949548795568807e-06,2.25,0.6835284302115314,-85.95827168011571,183.91654336023143,-86.87532159841282,181.75064319682565,1.8340998365942198,0.3996964406744574,2.680307772650553e-07,722.5759112635722,True,42,0.5672906347441571
173,C,ok,82,46,36,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.3895664784714933,0.2689752986278151,0.7427252641238268,9.20170513523472e-08,0.9489908974999693,0.08392724133187815,8071604.699435755,-82.76156996030966,177.52313992061931,-84.50537619218399,177.01075238436798,3.487612463748661,0.17485359907922482,0.027825303390092995,32.162870533015735,True,45,0.9371283399815173
174,C,ok,83,43,40,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.8267071236834307,7.2905545357196315,0.02568654102877637,0.017357094548356933,2.25,2.25,1.479887141088825,-85.40994691300705,182.8198938260141,-85.47025415977382,178.94050831954763,0.12061449353353737,0.9414752239232524,8.296436150666339e-07,24.585754178191703,True,44,0.37982785792019197
175,C,ok,73,44,29,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.6069219508267576,2.7572433092494366,0.028772217074549324,0.2402442215582311,2.25,0.6265741896373599,0.11976236884255478,-76.3512301870771,164.7024603741542,-76.9931550006504,161.9863100013008,1.2838496271465942,0.5262784605865192,0.031220587975066785,45.76171212471612,True,42,0.9649362738565219
176,C,ok,78,45,33,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.6476334826098297,1.3831096208057945,0.27913675974881536,0.0719034823490494,1.0000000000000004e-06,2.25,3.8821034896998374,-86.1029918594822,184.2059837189644,-87.55216838897825,183.1043367779565,2.898353058992086,0.2347635293604694,2.0238346808359676e-08,30.14918263827065,True,44,0.3297974249916959
177,C,ok,82,56,26,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.6588087703241057,0.8753017421408129,0.21171036427348744,0.43157727117375366,1.0000000000000004e-06,2.0500965901857757e-06,0.49055031025545487,-87.47659753748664,186.95319507497328,-87.63526944862681,183.27053889725363,0.31734382228034974,0.8532762634862469,2.137497540170998e-08,51.7679434836227,True,44,0.848043657834087
178,C,ok,82,57,25,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.7667288945545937,10.000000000000002,0.22797292833987323,9.999999999999982e-09,1.0000000000000004e-06,0.12751045680914613,22797292.833987363,-82.85821644983817,177.71643289967633,-84.77908006926944,177.55816013853888,3.8417272388625463,0.14648040416591912,2.2244547153701695e-08,34.38592681086309,True,42,0.9927172599454566
179,C,ok,89,59,30,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.8942568878356439,1.7893885189940857,0.005925516538289848,0.20234869799261948,2.25,1.0327876282991412e-06,0.029283689972178506,-88.92175311357519,189.84350622715039,-89.67042790430214,187.3408558086043,1.4973495814539035,0.4729929522405252,6.350301459490715e-08,41.24562602427038,True,39,0.8746311904284717
180,C,ok,82,54,28,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.7967982729130275,3.840968004505742,0.024255297260620656,0.12854094325329465,1.447760215397295,1.380077273554551,0.18869705361368558,-86.710560614142,185.421121228284,-87.56249647519518,183.12499295039035,1.7038717221063564,0.42658831639299966,2.1297101893528218e-07,49.367254373769555,True,42,0.4788391117834212
181,C,ok,72,40,32,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.6426494208974068,1.3883948847700094,1.1322463878364257e-08,0.4538566330719659,0.21446532622679004,1.0000000000000004e-06,2.4947225738945866e-08,-85.16985321694827,182.33970643389654,-85.7876287031059,179.5752574062118,1.2355509723152522,0.5391424344287821,6.682838207149794e-08,283.8639286014338,True,41,0.8577586374054649
182,C,ok,76,40,36,0.8,4.0,0.12,0.08,0.8,0.7,1.5,0.45976542659878133,0.47933094854217156,0.3780747823595026,0.40078877978610267,1.2543453350332365e-06,0.6464043483611228,0.9433267631925167,-85.42839264806723,182.85678529613446,-85.60679066126855,179.2135813225371,0.35679602640263397,0.8366093756385945,1.830855829554134e-08,37.10419469406452,True,40,0.8165827703203756
